LSV name	Delta Deltapsi (HS - Control)
NM_139424:t:1958001-1958783	0.8088171122010008;-0.8088170889899141
NM_001202305:t:16569034-16569061	-0.8054278718983979;0.7433896261770319;0.071835177378888
NM_001260212:t:16569034-16569061	-0.8054278718983979;0.7433896261770319;0.071835177378888
NM_001275712:t:16569034-16569061	-0.8054278718983979;0.7433896261770319;0.071835177378888
NM_078573:s:11689201-11689543	0.7611250601215989;-0.7616171180611595
NM_175959:t:4474332-4475410	-0.00012642788186868235;-1.2319081977880295e-07;-1.2319081977880295e-07;-2.8247001235006183e-05;-1.2319081977880295e-07;-1.2319081977880295e-07;0.081851434646019;1.4078967530268152e-07;0.05651144249667965;-0.7478221316802247;-1.2319081977880295e-07;0.2518529699991199;-1.2319081977880295e-07;-1.2319081977880295e-07;2.5610586652428205e-05;0.33221153281373494
NM_001298098:t:9020867-9021291	-0.7470418204156427;-0.07005656102084024;0.8360366869021538
NM_001298099:t:9020867-9021291	-0.7470418204156427;-0.07005656102084024;0.8360366869021538
NM_001272437:t:9020867-9021291	-0.7470418204156427;-0.07005656102084024;0.8360366869021538
NM_137219:t:15860601-15860753	-0.7422584951285045;-0.0003695080262420159;0.14222868961957885;0.023135092727236628;0.5590963925271462
NM_137000:s:13184777-13185112	0.11595957121864336;0.45523041045037915;0.14380195723999584;-0.7418236499008093
NM_140053:s:9426223-9426677	0.7246184768777515;-0.7246184874525582
NM_170632:s:9426223-9426758	0.7246184768777515;-0.7246184874525582
NM_001299879:t:24027003-24027518	0.8583670946341285;0.041669926641984;-0.05007243965538284;-0.050588433627152506;-0.712103610514488
NM_163893:s:21375060-21375912	0.7025548581104359;-0.7025548329148869
NM_001258718:s:12917477-12917814	-0.6933480767441608;0.6933480486764894
NM_001258719:s:12917477-12917814	-0.6933480767441608;0.6933480486764894
NM_001298775:s:7034181-7034273	0.6728696084373416;-0.6759258533873405
NM_001298774:s:7034181-7034273	0.6728696084373416;-0.6759258533873405
NM_001297834:s:934541-934681	0.6671180261392671;-0.6671179858057116
NM_166865:s:934541-934681	0.6671180261392671;-0.6671179858057116
NM_001273559:s:16250081-16250158	-0.6603996111222523;0.15808606421746108;-9.892627447609495e-06;0.4891694905058374
NM_164321:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_176394:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_001043192:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_080126:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_206427:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_164319:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_206426:s:4240589-4240714	-1.0486863087090838e-05;0.6720013323134421;-0.65569759543435
NM_001144660:s:31361119-31362358	0.02686185011841196;-0.6538834647891506;0.6351793723693824;0.006818652645195211
NM_001104519:s:31361119-31362358	0.02686185011841196;-0.6538834647891506;0.6351793723693824;0.006818652645195211
NM_169522:s:13382204-13382258	0.6418552048485101;-0.01851482255747628;-0.6527942476572454
NM_142026:s:13382106-13382258	0.6418552048485101;-0.01851482255747628;-0.6527942476572454
NM_142649:s:20677266-20677351	-0.6517026723263923;0.6517027229100629
NM_001259731:s:7779853-7780445	0.6447218472702481;-0.644721779418626
NM_168232:s:7779853-7780445	0.6447218472702481;-0.644721779418626
NM_206099:s:12150911-12151057	-0.6358112749297061;0.6358113058342094
NM_001274375:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274385:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274379:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274383:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274382:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274384:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274377:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274376:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274378:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274381:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_001274380:s:2042090-2043106	0.6341151910243193;-0.6341153154960992
NM_142068:t:14023646-14023894	-0.626166574109089;0.002205791020436426;0.3064573538188517;0.26173421857673324;0.00042905636147080254
NM_169566:t:na-14023894	-0.6171952884367489;0.3069681875337824;0.2621338940985696;0.0005119832479903176
NM_058102:s:1723580-1723705	-0.022015929567507597;-0.6150340694268736;0.6330149989788094
NM_001259620:s:1723580-1723705	-0.022015929567507597;-0.6150340694268736;0.6330149989788094
NM_001260120:t:11447119-11448362	-0.012732302227531439;-0.0067461545561572495;0.2844460962221444;-0.613189094887022;1.4810172683628517e-05;0.37669465609758596;-9.521655307263815e-06
NM_169390:t:11447119-11448362	-0.012732302227531439;-0.0067461545561572495;0.2844460962221444;-0.613189094887022;1.4810172683628517e-05;0.37669465609758596;-9.521655307263815e-06
NM_165294:t:19419869-19420191	-0.6131810272589665;0.0025484073768806473;-0.004805256035617531;0.0034184241938593463;0.7385430137444908;0.15642706774871734;4.107209520108877e-07;-0.23044172524024295;-0.00047927035668343285;4.107209520108877e-07;-0.07601292790935865
NM_164705:t:6715169-6715323	-0.6064526128609442;0.04952448877448173;-0.0045989840717797935;0.5566468927790381
NM_001103575:s:38535-38731	-0.0075613006202610794;0.6798355310962825;-0.605988294295518;-0.02482318445251873
NM_001258878:s:38535-38731	-0.0075613006202610794;0.6798355310962825;-0.605988294295518;-0.02482318445251873
NM_001258879:s:38535-38731	-0.0075613006202610794;0.6798355310962825;-0.605988294295518;-0.02482318445251873
NM_164353:s:38535-38731	-0.0075613006202610794;0.6798355310962825;-0.605988294295518;-0.02482318445251873
NM_164354:s:38535-38731	-0.0075613006202610794;0.6798355310962825;-0.605988294295518;-0.02482318445251873
NM_001259990:s:4960668-4960973	-0.0006640014261586568;0.6270427863566661;-0.6050877034919417
NM_001259990:t:4959904-4960022	0.010395686516584148;0.5985044583087644;-0.6032019677541061
NM_080122:s:18791301-18791459	-0.00026745059939361007;-0.0021211206622163995;-0.5954414201431373;0.5866584993071156
NM_001258814:s:18791301-18791459	-0.00026745059939361007;-0.0021211206622163995;-0.5954414201431373;0.5866584993071156
NM_001258813:s:18791301-18791459	-0.00026745059939361007;-0.0021211206622163995;-0.5954414201431373;0.5866584993071156
NM_001299961:s:709557-709613	-0.5946750137262051;0.5946749360852017
NM_167840:s:709557-709613	-0.5946750137262051;0.5946749360852017
NM_079151:s:709557-709613	-0.5946750137262051;0.5946749360852017
NM_001144201:s:15308842-15308997	-0.5933699329570418;0.5933715420237964
NM_001275758:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260241:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260238:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260243:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260232:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260231:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260240:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001014630:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260239:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260237:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_001260234:s:17904947-17905550	0.1923143015483485;-0.5917101408328658;0.34958919322058357
NM_165923:s:12612740-12612851	-0.5915839045567375;-0.10898686193509347;-0.055176959986667655;-0.0004839955057078825;-6.234519717579033e-08;0.7900478777507687
NM_001299427:s:12612740-12612851	-0.5915839045567375;-0.10898686193509347;-0.055176959986667655;-0.0004839955057078825;-6.234519717579033e-08;0.7900478777507687
NM_001274137:s:18096542-18096987	-0.5912564993806539;0.5912565548614604
NM_137447:s:18096542-18096987	-0.5912564993806539;0.5912565548614604
NM_001316427:s:18096542-18096987	-0.5912564993806539;0.5912565548614604
NM_168038:s:3722156-3722522	0.5883439791034757;-0.5883440438127268
NM_168037:s:3722156-3722522	0.5883439791034757;-0.5883440438127268
NM_001259784:t:11179530-11179716	0.4059012387960289;-0.5870909586305063;0.1262938884118915
NM_140191:t:11179530-11179716	0.4059012387960289;-0.5870909586305063;0.1262938884118915
NM_001103440:s:8489815-8490015	0.5860772874080215;-0.5860773330828595
NM_001103438:s:8489815-8490015	0.5860772874080215;-0.5860773330828595
NM_141009:s:20845928-20846022	-0.5851271412848698;0.33859278369374374;0.21802777471126233
NM_001275202:s:20845928-20846022	-0.5851271412848698;0.33859278369374374;0.21802777471126233
NM_001260041:s:7845386-7846298	0.5827455966592694;-0.5827455253256888
NM_001104234:s:7845386-7846298	0.5827455966592694;-0.5827455253256888
NM_001260040:s:7845386-7846298	0.5827455966592694;-0.5827455253256888
NM_001260042:s:7845386-7846298	0.5827455966592694;-0.5827455253256888
NM_001300284:s:7845386-7846298	0.5827455966592694;-0.5827455253256888
NM_169197:s:7845386-7846298	0.5827455966592694;-0.5827455253256888
NM_080384:t:1499043-1499592	-6.811481842251588e-05;-0.5824901640192344;0.5739108831639307
NM_001316579:s:15374635-15374968	0.581461828785053;-0.5814618395529592
NM_169652:s:15374635-15374968	0.581461828785053;-0.5814618395529592
NM_001202297:s:15374635-15374968	0.581461828785053;-0.5814618395529592
NM_169653:s:15374635-15374968	0.581461828785053;-0.5814618395529592
NM_001202298:s:15374635-15374968	0.581461828785053;-0.5814618395529592
NM_001170149:s:15374635-15374968	0.581461828785053;-0.5814618395529592
NM_001272260:s:2379042-2379216	-0.5723886083488934;0.5739683851275839;0.031485649960142775
NM_206610:s:2379042-2379216	-0.5723886083488934;0.5739683851275839;0.031485649960142775
NM_001272259:s:2379042-2379216	-0.5723886083488934;0.5739683851275839;0.031485649960142775
NM_130645:s:2379042-2379216	-0.5723886083488934;0.5739683851275839;0.031485649960142775
NM_001272258:s:2379042-2379216	-0.5723886083488934;0.5739683851275839;0.031485649960142775
NM_078669:t:17930586-17930776	-0.5714188492046792;-0.0937993429703306;0.752646891577556
NM_001272737:t:17930586-17930776	-0.5714188492046792;-0.0937993429703306;0.752646891577556
NM_001272736:t:17930586-17930776	-0.5714188492046792;-0.0937993429703306;0.752646891577556
NM_167592:t:17930586-17930776	-0.5714188492046792;-0.0937993429703306;0.752646891577556
NM_001259259:s:7636895-7637193	-1.478828965420012e-05;2.0574297077534636e-06;0.2316939752691313;-0.5648154107666397;2.0574297077534636e-06;-0.0053959567261465235;-0.0045968855991789445;1.8810080719119583e-06;0.368706894347991
NM_137977:s:23713900-23714118	-0.5644201721777932;0.5644200312129038
NM_001299849:s:23713900-23714118	-0.5644201721777932;0.5644200312129038
NM_001169374:s:744084-744395	-0.0034734958131647686;0.00023032774700500387;3.43220901712107e-06;0.015378835154649129;0.0020652506214732915;0.5982025992832672;-0.3744302930994402;0.17083397973194575;-0.0036296251561972978;0.0013310287277626936;-0.5635512671807578
NM_001273220:t:6714555-6715323	-0.5630169991630564;0.04281801061302285;-0.0031676821216302478;-0.013184325333318071;-0.014181093174974076;0.5483500093169493
NM_001299635:t:18155892-18156165	0.010944399104195835;-0.5620959204446266;0.0023587659962113453;0.5312147884585942
NM_167549:s:16816879-16817134	-0.5615644532866307;0.5615644163474148
NM_001272699:s:16816879-16817134	-0.5615644532866307;0.5615644163474148
NM_001103534:s:16816879-16817134	-0.5615644532866307;0.5615644163474148
NM_167906:s:1635186-1635237	0.43986703015229245;0.0609965850565527;-0.5597642478140146;0.0736652388891151
NM_001259618:s:1635186-1635237	0.43986703015229245;0.0609965850565527;-0.5597642478140146;0.0736652388891151
NM_166502:t:22068427-22068671	0.4952481816435279;0.06564245335321439;-0.5589887829859093;0.05274698394630964
NM_001274341:t:1630348-1632454	0.24599307359221143;0.03792206269617267;0.004078252957417418;0.04081784307817726;-0.5567397438467317;3.95652358709648e-24;0.17302215690707107
NM_169368:s:10866529-10866693	-0.5561632023912053;0.5561631567658474
NM_206473:s:10866529-10866693	-0.5561632023912053;0.5561631567658474
NM_141773:s:10866529-10866693	-0.5561632023912053;0.5561631567658474
NM_001169447:s:9256816-9257413	6.29385851083588e-05;-5.434004341148984e-05;-0.5498493084502577;-0.07014774434214917;-0.012239209440645105;0.3501272758319118;0.42261643361496637;-0.0012286805218506343
NM_164851:s:9256816-9257413	6.29385851083588e-05;-5.434004341148984e-05;-0.5498493084502577;-0.07014774434214917;-0.012239209440645105;0.3501272758319118;0.42261643361496637;-0.0012286805218506343
NM_001259021:s:9256940-9257413	6.29385851083588e-05;-5.434004341148984e-05;-0.5498493084502577;-0.07014774434214917;-0.012239209440645105;0.3501272758319118;0.42261643361496637;-0.0012286805218506343
NM_166749:s:305016-305178	-0.5445149517277426;0.5445150072989606
NM_001258488:s:305016-305178	-0.5445149517277426;0.5445150072989606
NM_166748:s:305016-305178	-0.5445149517277426;0.5445150072989606
NM_166751:s:305016-305178	-0.5445149517277426;0.5445150072989606
NM_001299178:t:20825272-20825512	-0.5346958531006522;-0.0040959426067265735;0.5458304297137307
NM_079636:s:15300745-15300822	0.5312494298381255;-0.5312494415899722
NM_206494:s:15300745-15300822	0.5312494298381255;-0.5312494415899722
NM_001299179:t:20825272-20826087	-0.05605852368384827;-0.5306017030140129;-0.002387066912063061;0.041148924744595416;0.05141467021429085;0.48909007450932557
NM_141731:s:10228498-10229234	0.1436927967560191;-0.5290995097529911;0.3682190304670525;0.03848017565104121
NM_001298512:t:19506483-19509350	0.04992374024411593;-0.528885112728672;0.010545388173839074;0.45259406668789
NM_080536:t:12690293-12693425	0.5280188913237588;-0.5280160099424561
NM_001272562:t:12690293-12693425	0.5280188913237588;-0.5280160099424561
NM_167334:t:12690293-12693425	0.5280188913237588;-0.5280160099424561
NM_167335:t:12690293-12693425	0.5280188913237588;-0.5280160099424561
NM_001276235:s:25843086-25844107	4.6400957201898113e-07;0.08503340623423694;-0.5234621454145956;0.04589736221970005;0.058118192004516164;0.06927392684215074;0.2109135540521387;4.6400957201898113e-07
NM_001015188:s:25843086-25844107	4.6400957201898113e-07;0.08503340623423694;-0.5234621454145956;0.04589736221970005;0.058118192004516164;0.06927392684215074;0.2109135540521387;4.6400957201898113e-07
NM_001015187:s:25843086-25844107	4.6400957201898113e-07;0.08503340623423694;-0.5234621454145956;0.04589736221970005;0.058118192004516164;0.06927392684215074;0.2109135540521387;4.6400957201898113e-07
NM_001300240:s:5150908-5151286	0.4625797242369624;-1.0669783896194593e-05;0.08215606969057243;5.429365117834645e-07;-0.5232414826303395
NM_168366:t:9734012-9735297	-0.5227650563103892;0.33196486006135695;0.11872325454780058;0.001206019714178946;3.95652358709648e-24;0.062459894799977156
NM_143312:t:na-27580325	0.06205754338830621;-0.5223222442311488;0.43262596113926455
NM_141702:s:9867668-9868120	0.0003494506760159604;-0.5220477192165276;0.5046769639926107
NM_001275513:s:9867668-9868120	0.0003494506760159604;-0.5220477192165276;0.5046769639926107
NM_137796:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001103936:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001169778:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001169776:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_166507:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_166511:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_166509:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_166508:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001299775:t:22110188-22110360	-0.521735614035599;0.5217355454993845
NM_166510:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001169777:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001169775:t:22110206-22110360	-0.521735614035599;0.5217355454993845
NM_001169316:s:17901769-17902089	-1.8517083021220933e-06;0.04542594140934734;0.37195843901570635;0.1139759609703029;-0.5215500386064248
NM_001169740:t:19468790-19470338	7.163571094373281e-05;0.004374963739116881;0.030946534799695745;0.05277550424427152;0.06612390224454856;1.0688075072278315e-07;0.3525822703994326;1.5902095458095113e-06;-0.5190644160140441
NM_176576:s:28813881-28814006	0.0002195954265843262;0.2313268788227622;-0.5183518214906394;0.24197233550989636
NM_001104487:s:28813881-28814006	0.0002195954265843262;0.2313268788227622;-0.5183518214906394;0.24197233550989636
NM_170377:s:28813881-28814006	0.0002195954265843262;0.2313268788227622;-0.5183518214906394;0.24197233550989636
NM_143377:s:28813881-28814006	0.0002195954265843262;0.2313268788227622;-0.5183518214906394;0.24197233550989636
NM_206390:s:16916255-16916446	0.4720321934076817;-0.5131752770612725;-0.0016888716691421635;0.03379325372711034;0.010279580580097545;-0.004378018323631494
NM_165744:s:10105702-10105825	0.32732163092540123;0.16287378180844664;-0.5128169753402869
NM_165743:s:10105702-10105825	0.32732163092540123;0.16287378180844664;-0.5128169753402869
NM_170275:s:26536350-26536910	-0.07253688188908103;1.8714981023594985e-07;0.6448086304271786;-0.5124693686020066;0.005648552337201593;-0.0019883352279082586
NM_169450:s:12079681-12079928	-0.5006429334677979;-0.016656701317224645;0.5478023192582947
NM_001260139:s:12079681-12079928	-0.5006429334677979;-0.016656701317224645;0.5478023192582947
NM_001169723:t:18423968-18424251	-0.4990914132847274;0.5344359465065263;-0.0027664359639542335
NM_001273720:s:20918799-20918931	-0.0025669758190128523;0.05988285964431581;-0.4988202953432265;0.4612067342135217
NM_140676:s:16916255-16916446	0.5003126474227649;-0.4950296378830617;-0.0008436396851435235;-0.04243333999554178;0.043453409753674024;0.018615740545645743
NM_166423:s:21080608-21080885	0.025024921660653288;0.2245197630425655;0.0035895449640133484;0.35804016756378615;2.0754826537482667e-05;-0.4917989044377794;3.7968605306937846e-05;-0.14046530968978987
NM_001169316:t:17904610-17904652	-0.0718452029461077;6.689525521444208e-05;0.6107181527349974;-0.49102203313183557
NM_130561:t:1467701-1467964	-0.003809682789241861;-0.027554576445698694;-0.49010369816714333;0.5486213522393724
NM_001297853:t:1467701-1467964	-0.003809682789241861;-0.027554576445698694;-0.49010369816714333;0.5486213522393724
NM_134643:s:72387-72977	2.7777018083714947e-05;-0.48588786693627445;0.4815240217321636
NM_135889:t:14993899-14994035	-0.4838880973109561;-0.0013130324153023578;-0.20663850539028883;0.7197965216191519
NM_165094:t:14993899-14994035	-0.4838880973109561;-0.0013130324153023578;-0.20663850539028883;0.7197965216191519
NM_080227:s:24026546-24026616	0.26626301423097287;-0.48161758340858407;0.1931805584620938
NM_143364:s:28543244-28543664	-0.48156011376550045;0.48156006002313934
NM_206636:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001201619:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001272348:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001103423:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001272349:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001298019:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001272347:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_001103425:s:6577037-6577112	0.48101716236753145;-0.4810171320138481
NM_141607:s:9052495-9052627	-0.006072470651004327;-0.47933587352442286;0.5436015989758908
NM_167846:s:915639-915809	0.478386910823585;-0.47838690734329214
NM_001274304:s:915639-915809	0.478386910823585;-0.47838690734329214
NM_001274305:s:915639-915809	0.478386910823585;-0.47838690734329214
NM_001274303:s:915639-915809	0.478386910823585;-0.47838690734329214
NM_165490:s:6773639-6773786	0.4779201604985978;-0.47792015461152365
NM_001273807:s:6773639-6773786	0.4779201604985978;-0.47792015461152365
NM_001103732:s:6773639-6773786	0.4779201604985978;-0.47792015461152365
NM_001170367:s:3066499-3066626	0.45920777396585716;-0.47409281573110984;0.015517772685764866;-0.005124055940462001
NM_001274452:s:3892731-3892989	-0.4735592567164428;0.5069055723645459;-0.09211678614239921
NM_133165:s:3892574-3892989	-0.4735592567164428;0.5069055723645459;-0.09211678614239921
NM_078574:s:11695137-11695588	-0.47200228839405634;0.13869676230624964;0.0842862692161486;-0.06520522187904675;0.17806407258818616
NM_001273199:s:6341755-6342060	-0.46907153511487776;0.469071516746541
NM_001300403:t:15076130-15076286	-0.466362039964754;0.001667360104491264;0.4422651351093131
NM_206493:t:15076130-15076286	-0.466362039964754;0.001667360104491264;0.4422651351093131
NM_001272328:s:5641523-5642026	-0.4629151505355956;0.009667079998173622;0.32193393449674723;0.0863345250088057
NM_001272327:s:5641523-5642026	-0.4629151505355956;0.009667079998173622;0.32193393449674723;0.0863345250088057
NM_206746:s:15925105-15925698	-0.46067283180281005;0.0004509926083239215;-0.002469323388457306;0.4909738659131805
NM_001144207:t:16326974-16327160	-0.46044543612286176;0.45313866422111326;-0.004804558952411681;0.05761606507526362
NM_166164:t:16326974-16327160	-0.46044543612286176;0.45313866422111326;-0.004804558952411681;0.05761606507526362
NM_001272326:s:5641523-5642026	-0.46040936300063046;0.46040936051778986
NM_165744:t:10106634-10106797	0.4416216524563726;2.759559666522002e-05;-0.4597283873798856
NM_165743:t:10106634-10106797	0.4416216524563726;2.759559666522002e-05;-0.4597283873798856
NM_170339:t:27580157-27580325	-0.45930297779760465;0.013888382895607992;-0.06482569840590882;0.3473952372519795;-2.2856501350277443e-07;0.00033438817457886755;0.15635820665633346;-0.010125067924167397
NM_001275312:s:4203782-4204162	-0.4538498487758104;0.45384989318625635
NM_001259970:s:4203782-4204162	-0.4538498487758104;0.45384989318625635
NM_164315:s:4203782-4204162	-0.4538498487758104;0.45384989318625635
NM_141179:s:4203782-4204162	-0.4538498487758104;0.45384989318625635
NM_001298205:s:11695824-11696149	-0.302509394873397;0.7515130070333433;-0.4523202016651589
NM_001273183:s:5947240-5947332	0.45118913422791973;-0.45118911775538784
NM_057217:s:5947240-5947332	0.45118913422791973;-0.45118911775538784
NM_165925:t:12615891-12616414	0.24003872302249785;0.2122686803720276;-0.044042025506313226;-0.4505077278223274
NM_079964:s:31933454-31933799	-0.45025837070982;0.45025837627999177
NM_001170320:s:31933454-31933887	-0.45025837070982;0.45025837627999177
NM_001170322:s:31933454-31933887	-0.45025837070982;0.45025837627999177
NM_001170321:s:31933454-31933887	-0.45025837070982;0.45025837627999177
NM_001170091:t:9013316-9013492	-0.4501167605103426;-0.013403777578125928;-0.008514239385288955;-0.0023985524791755824;0.5990719816666564
NM_168366:s:9735970-9735992	2.3427307387153154e-05;0.43607156300033395;-0.4486214859709139
NM_001259256:s:7628925-7629112	0.006022860807424715;-0.005477288722610741;-0.4444036773948385;0.46586012717838376
NM_176101:s:7628925-7629112	0.006022860807424715;-0.005477288722610741;-0.4444036773948385;0.46586012717838376
NM_001103740:s:7628925-7629112	0.006022860807424715;-0.005477288722610741;-0.4444036773948385;0.46586012717838376
NM_176100:s:7628925-7629112	0.006022860807424715;-0.005477288722610741;-0.4444036773948385;0.46586012717838376
NM_001259452:s:17028673-17029021	0.4425602500828748;-0.4425602923453068
NM_057969:s:17028673-17029021	0.4425602500828748;-0.4425602923453068
NM_206147:s:17028673-17029021	0.4425602500828748;-0.4425602923453068
NM_001299586:s:17028673-17029021	0.4425602500828748;-0.4425602923453068
NM_206146:s:17028673-17029021	0.4425602500828748;-0.4425602923453068
NM_001274071:t:15522002-15522104	0.44172130288799494;-0.44172130373787777
NM_001299533:t:15522002-15522104	0.44172130288799494;-0.44172130373787777
NM_176176:t:15522002-15522104	0.44172130288799494;-0.44172130373787777
NM_001274016:s:13184777-13185175	-0.040155576665562485;-0.44123760552914326;0.00037985164123218384;0.47640216313155165
NM_143700:s:13184777-13185175	-0.040155576665562485;-0.44123760552914326;0.00037985164123218384;0.47640216313155165
NM_001274014:s:13184777-13185112	-0.040155576665562485;-0.44123760552914326;0.00037985164123218384;0.47640216313155165
NM_001274013:s:13184777-13185175	-0.040155576665562485;-0.44123760552914326;0.00037985164123218384;0.47640216313155165
NM_168869:s:20771668-20771865	0.06580324651221706;0.37102304026210525;1.5441540923396189e-10;-0.43990865482653674
NM_140994:s:20771528-20771865	0.06580324651221706;0.37102304026210525;1.5441540923396189e-10;-0.43990865482653674
NM_057664:t:4474332-4475410	-0.0003432133390811071;-5.68245494009672e-07;-0.010120802978718993;-5.48596169972863e-07;0.09507321601533186;0.0004822396518572621;0.07448506386729276;0.1457800665425807;-0.43959929855877655;-5.48596169972863e-07;-7.238987810326994e-07;0.004929881934845216;0.1295401951244168
NM_001144537:s:5335714-5336265	-0.00225337854669592;-0.43889381741900624;-0.07003854521326017;0.13131244043455886;0.018218892434258983;0.3457363676342796
NM_001144536:s:5335714-5336265	-0.00225337854669592;-0.43889381741900624;-0.07003854521326017;0.13131244043455886;0.018218892434258983;0.3457363676342796
NM_001169567:t:21308288-21309083	9.647030577680088e-07;0.03699073201078741;-0.43884134223023574;0.39364972240518714
NM_167306:t:11804897-11805042	-0.4384926444845905;0.01663467222320408;0.3724671915733079
NM_079008:s:13823792-13824553	0.0563142226975562;-0.437535294247667;0.4134879360983986
